component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SETD,2006-06-01,215.5,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2006-07-01,216.7,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2006-08-01,216.2,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2006-09-01,217,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2006-10-01,218.5,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2006-11-01,218.5,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2006-12-01,218.8,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2007-01-01,219.262,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2007-02-01,220.53,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2007-03-01,221.16,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2007-04-01,221.508,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2007-05-01,221.999,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2007-06-01,222.553,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2007-07-01,223.487,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2007-08-01,224.019,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2007-09-01,224.302,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2007-10-01,224.939,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2007-11-01,225.672,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2007-12-01,226.12,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2008-01-01,227.732,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2008-02-01,228.731,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2008-03-01,229.765,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2008-04-01,230.528,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2008-05-01,231.73,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2008-06-01,233.162,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2008-07-01,234.788,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2008-08-01,236.125,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2008-09-01,237.121,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2008-10-01,238.227,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2008-11-01,239.048,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2008-12-01,239.356,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2009-01-01,241.076,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2009-02-01,241.689,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2009-03-01,242.118,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2009-04-01,242.649,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2009-05-01,242.488,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2009-06-01,242.683,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2009-07-01,243.031,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2009-08-01,243.494,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2009-09-01,244.493,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2009-10-01,245.393,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2009-11-01,245.511,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2009-12-01,245.417,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2010-01-01,245.567,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2010-02-01,245.969,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2010-03-01,246.624,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2010-04-01,247.355,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2010-05-01,247.311,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2010-06-01,247.635,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2010-07-01,247.536,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2010-08-01,248.39,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2010-09-01,249.231,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2010-10-01,249.824,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2010-11-01,249.872,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2010-12-01,250.134,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2011-01-01,250.726,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2011-02-01,250.851,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2011-03-01,250.82,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2011-04-01,251.458,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2011-05-01,252.376,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2011-06-01,252.529,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2011-07-01,252.769,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2011-08-01,253.337,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2011-09-01,255.244,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2011-10-01,255.774,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2011-11-01,255.663,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2011-12-01,255.644,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2012-01-01,256.405,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2012-02-01,256.968,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2012-03-01,256.616,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2012-04-01,256.544,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2012-05-01,257.372,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2012-06-01,257.629,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2012-07-01,257.423,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2012-08-01,257.641,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2012-09-01,258.024,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2012-10-01,258.578,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2012-11-01,258.943,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2012-12-01,258.845,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2013-01-01,259.752,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2013-02-01,260.234,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2013-03-01,260.156,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2013-04-01,260.341,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2013-05-01,261.065,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2013-06-01,261.36,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2013-07-01,262.229,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2013-08-01,262.497,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2013-09-01,262.96,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2013-10-01,263.085,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2013-11-01,262.934,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2013-12-01,263.081,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2014-01-01,263.718,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2014-02-01,264.523,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2014-03-01,264.146,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2014-04-01,264.508,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2014-05-01,265.013,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2014-06-01,265.656,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2014-07-01,266.282,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2014-08-01,266.129,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2014-09-01,267.256,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2014-10-01,268.094,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2014-11-01,268.389,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2014-12-01,268.588,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2015-01-01,268.869,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2015-02-01,269.136,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2015-03-01,268.907,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2015-04-01,269.948,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2015-05-01,270.764,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2015-06-01,270.981,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2015-07-01,271.175,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2015-08-01,270.838,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2015-09-01,271.119,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2015-10-01,271.804,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2015-11-01,272.09,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2015-12-01,272.967,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2016-01-01,273.097,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2016-02-01,273.072,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2016-03-01,273.98,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2016-04-01,274.864,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2016-05-01,275.331,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2016-06-01,275.563,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2016-07-01,276.058,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2016-08-01,275.923,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2016-09-01,275.331,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2016-10-01,275.645,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2016-11-01,277.348,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2016-12-01,278.002,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2017-01-01,279.523,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2017-02-01,279.782,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2017-03-01,279.6,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2017-04-01,280.17,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2017-05-01,280.388,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2017-06-01,279.294,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2017-07-01,279.605,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2017-08-01,280.488,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2017-09-01,282.203,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2017-10-01,283.257,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2017-11-01,282.502,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2017-12-01,283.107,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2018-01-01,283.305,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2018-02-01,284.032,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2018-03-01,283.656,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2018-04-01,284.367,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2018-05-01,284.851,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2018-06-01,285.753,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2018-07-01,286.067,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2018-08-01,286.931,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2018-09-01,288.457,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2018-10-01,289.057,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2018-11-01,290.114,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2018-12-01,289.705,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2019-01-01,290.758,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETD,2019-02-01,291.993,Consumer Price Index for All Urban Consumers: Motor Vehicle Maintenance and Repair in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
